"X-Angle(бу)","Y-Angle(бу)","Z-Angle(бу)"
-2.644000,-4.766000,12.042482
4.032000,-3.208000,14.584368
4.032000,-3.208000,14.584368
4.032000,-3.208000,14.584368
4.032000,-3.208000,14.584368
4.032000,-3.208000,14.584368
5.872000,0.232000,9.776838
5.872000,0.232000,9.776838
5.872000,0.232000,9.776838
5.872000,0.232000,9.776838
5.872000,0.232000,9.776838
-4.718000,-2.686000,10.790669
-4.718000,-2.686000,10.790669
-4.718000,-2.686000,10.790669
-4.718000,-2.686000,10.790669
-4.718000,-2.686000,10.790669
-1.400000,1.166000,11.734450
-1.400000,1.166000,11.734450
-1.400000,1.166000,11.734450
-1.400000,1.166000,11.734450
-1.400000,1.166000,11.734450
10.244000,3.684000,13.557548
10.244000,3.684000,13.557548
10.244000,3.684000,13.557548
10.244000,3.684000,13.557548
10.244000,3.684000,13.557548
-2.856000,-0.370000,10.870142
-2.856000,-0.370000,10.870142
-2.856000,-0.370000,10.870142
-2.856000,-0.370000,10.870142
-2.856000,-0.370000,10.870142
0.852000,2.402000,13.081869
0.852000,2.402000,13.081869
0.852000,2.402000,13.081869
0.852000,2.402000,13.081869
0.852000,2.402000,13.081869
2.086000,-3.614000,13.056736
2.086000,-3.614000,13.056736
2.086000,-3.614000,13.056736
2.086000,-3.614000,13.056736
2.086000,-3.614000,13.056736
-5.774000,-0.626000,13.314484
-5.774000,-0.626000,13.314484
-5.774000,-0.626000,13.314484
-5.774000,-0.626000,13.314484
-5.774000,-0.626000,13.314484
-3.356000,4.506000,10.901519
-3.356000,4.506000,10.901519
-3.356000,4.506000,10.901519
-3.356000,4.506000,10.901519
-3.356000,4.506000,10.901519
6.024000,0.592000,8.510580
6.024000,0.592000,8.510580
6.024000,0.592000,8.510580
6.024000,0.592000,8.510580
6.024000,0.592000,8.510580
-8.246000,-0.210000,13.858875
-8.246000,-0.210000,13.858875
-8.246000,-0.210000,13.858875
-8.246000,-0.210000,13.858875
-8.246000,-0.210000,13.858875
-4.248000,-5.842000,13.649331
-4.248000,-5.842000,13.649331
-4.248000,-5.842000,13.649331
-4.248000,-5.842000,13.649331
-4.248000,-5.842000,13.649331
-0.600000,2.440000,11.413634
-0.600000,2.440000,11.413634
-0.600000,2.440000,11.413634
-0.600000,2.440000,11.413634
-0.600000,2.440000,11.413634
3.044000,5.144000,10.830661
3.044000,5.144000,10.830661
3.044000,5.144000,10.830661
3.044000,5.144000,10.830661
3.044000,5.144000,10.830661
-1.266000,-4.336000,13.887111
-1.266000,-4.336000,13.887111
-1.266000,-4.336000,13.887111
-1.266000,-4.336000,13.887111
-1.266000,-4.336000,13.887111
-4.700000,0.434000,12.485140
-4.700000,0.434000,12.485140
-4.700000,0.434000,12.485140
-4.700000,0.434000,12.485140
-4.700000,0.434000,12.485140
-3.814000,6.602000,14.048640
-3.814000,6.602000,14.048640
-3.814000,6.602000,14.048640
-3.814000,6.602000,14.048640
-3.814000,6.602000,14.048640
2.084000,1.216000,10.154624
2.084000,1.216000,10.154624
2.084000,1.216000,10.154624
2.084000,1.216000,10.154624
2.084000,1.216000,10.154624
2.756000,-2.180000,11.593499
2.756000,-2.180000,11.593499
2.756000,-2.180000,11.593499
2.756000,-2.180000,11.593499
2.756000,-2.180000,11.593499
-1.376000,-3.488000,9.402625
-1.376000,-3.488000,9.402625
-1.376000,-3.488000,9.402625
-1.376000,-3.488000,9.402625
-1.376000,-3.488000,9.402625
-5.056000,-0.712000,8.377684
-5.056000,-0.712000,8.377684
-5.056000,-0.712000,8.377684
-5.056000,-0.712000,8.377684
-5.056000,-0.712000,8.377684
2.250000,-0.972000,12.394036
2.250000,-0.972000,12.394036
2.250000,-0.972000,12.394036
2.250000,-0.972000,12.394036
2.250000,-0.972000,12.394036
-1.270000,1.826000,14.269067
-1.270000,1.826000,14.269067
-1.270000,1.826000,14.269067
-1.270000,1.826000,14.269067
-1.270000,1.826000,14.269067
-2.270000,-3.720000,12.566855
-2.270000,-3.720000,12.566855
-2.270000,-3.720000,12.566855
-2.270000,-3.720000,12.566855
-2.270000,-3.720000,12.566855
1.536000,2.562000,14.466132
1.536000,2.562000,14.466132
1.536000,2.562000,14.466132
1.536000,2.562000,14.466132
1.536000,2.562000,14.466132
-5.482000,-2.598000,11.844893
-5.482000,-2.598000,11.844893
-5.482000,-2.598000,11.844893
-5.482000,-2.598000,11.844893
-5.482000,-2.598000,11.844893
-4.188000,0.994000,11.839530
-4.188000,0.994000,11.839530
-4.188000,0.994000,11.839530
-4.188000,0.994000,11.839530
-4.188000,0.994000,11.839530
3.042000,3.842000,14.446443
3.042000,3.842000,14.446443
3.042000,3.842000,14.446443
3.042000,3.842000,14.446443
3.042000,3.842000,14.446443
5.598000,-1.472000,8.216839
5.598000,-1.472000,8.216839
5.598000,-1.472000,8.216839
5.598000,-1.472000,8.216839
5.598000,-1.472000,8.216839
4.266000,1.806000,12.391617
4.266000,1.806000,12.391617
4.266000,1.806000,12.391617
4.266000,1.806000,12.391617
4.266000,1.806000,12.391617
0.600000,6.414000,9.401655
0.600000,6.414000,9.401655
0.600000,6.414000,9.401655
0.600000,6.414000,9.401655
0.600000,6.414000,9.401655
-1.116000,5.102000,9.932177
-1.116000,5.102000,9.932177
-1.116000,5.102000,9.932177
-1.116000,5.102000,9.932177
-1.116000,5.102000,9.932177
2.202000,-6.968000,13.276041
2.202000,-6.968000,13.276041
2.202000,-6.968000,13.276041
2.202000,-6.968000,13.276041
2.202000,-6.968000,13.276041
-9.204000,-0.068000,11.670546
-9.204000,-0.068000,11.670546
-9.204000,-0.068000,11.670546
-9.204000,-0.068000,11.670546
-9.204000,-0.068000,11.670546
-1.750000,1.066000,15.167329
-1.750000,1.066000,15.167329
-1.750000,1.066000,15.167329
-1.750000,1.066000,15.167329
-1.750000,1.066000,15.167329
2.816000,7.674000,11.422069
2.816000,7.674000,11.422069
2.816000,7.674000,11.422069
2.816000,7.674000,11.422069
2.816000,7.674000,11.422069
-0.682000,0.744000,13.824577
-0.682000,0.744000,13.824577
-0.682000,0.744000,13.824577
-0.682000,0.744000,13.824577
-0.682000,0.744000,13.824577
3.690000,7.310000,11.926003
3.690000,7.310000,11.926003
3.690000,7.310000,11.926003
3.690000,7.310000,11.926003
3.690000,7.310000,11.926003
3.470000,1.876000,12.730110
3.470000,1.876000,12.730110
3.470000,1.876000,12.730110
3.470000,1.876000,12.730110
3.470000,1.876000,12.730110
1.894000,-1.752000,10.577122
1.894000,-1.752000,10.577122
1.894000,-1.752000,10.577122
1.894000,-1.752000,10.577122
1.894000,-1.752000,10.577122
-4.024000,1.606000,10.326506
-4.024000,1.606000,10.326506
-4.024000,1.606000,10.326506
-4.024000,1.606000,10.326506
-4.024000,1.606000,10.326506
0.240000,1.348000,10.184547
0.240000,1.348000,10.184547
0.240000,1.348000,10.184547
0.240000,1.348000,10.184547
0.240000,1.348000,10.184547
0.780000,-5.250000,10.705094
0.780000,-5.250000,10.705094
0.780000,-5.250000,10.705094
0.780000,-5.250000,10.705094
0.780000,-5.250000,10.705094
0.604000,-0.884000,11.412487
0.604000,-0.884000,11.412487
0.604000,-0.884000,11.412487
0.604000,-0.884000,11.412487
0.604000,-0.884000,11.412487
-2.028000,4.116000,11.784827
-2.028000,4.116000,11.784827
-2.028000,4.116000,11.784827
-2.028000,4.116000,11.784827
-2.028000,4.116000,11.784827
-0.190000,-0.210000,11.254420
-0.190000,-0.210000,11.254420
-0.190000,-0.210000,11.254420
-0.190000,-0.210000,11.254420
-0.190000,-0.210000,11.254420
2.432000,-4.242000,12.299364
2.432000,-4.242000,12.299364
2.432000,-4.242000,12.299364
2.432000,-4.242000,12.299364
2.432000,-4.242000,12.299364
-0.170000,0.172000,9.717955
-0.170000,0.172000,9.717955
-0.170000,0.172000,9.717955
-0.170000,0.172000,9.717955
-0.170000,0.172000,9.717955
3.958000,-5.934000,12.363077
3.958000,-5.934000,12.363077
3.958000,-5.934000,12.363077
3.958000,-5.934000,12.363077
3.958000,-5.934000,12.363077
2.118000,-0.844000,7.762035
2.118000,-0.844000,7.762035
2.118000,-0.844000,7.762035
2.118000,-0.844000,7.762035
2.118000,-0.844000,7.762035
-1.042000,3.114000,9.882971
-1.042000,3.114000,9.882971
-1.042000,3.114000,9.882971
-1.042000,3.114000,9.882971
-1.042000,3.114000,9.882971
1.356000,2.966000,13.364136
1.356000,2.966000,13.364136
1.356000,2.966000,13.364136
1.356000,2.966000,13.364136
1.356000,2.966000,13.364136
-1.920000,-2.682000,10.548005
-1.920000,-2.682000,10.548005
-1.920000,-2.682000,10.548005
-1.920000,-2.682000,10.548005
-1.920000,-2.682000,10.548005
-1.136000,1.446000,12.734358
-1.136000,1.446000,12.734358
-1.136000,1.446000,12.734358
-1.136000,1.446000,12.734358
-1.136000,1.446000,12.734358
2.446000,1.818000,9.676324
2.446000,1.818000,9.676324
2.446000,1.818000,9.676324
2.446000,1.818000,9.676324
2.446000,1.818000,9.676324
3.422000,-5.820000,15.380135
3.422000,-5.820000,15.380135
3.422000,-5.820000,15.380135
3.422000,-5.820000,15.380135
3.422000,-5.820000,15.380135
3.986000,-5.572000,11.842567
3.986000,-5.572000,11.842567
3.986000,-5.572000,11.842567
3.986000,-5.572000,11.842567
3.986000,-5.572000,11.842567
4.580000,0.526000,12.004020
4.580000,0.526000,12.004020
4.580000,0.526000,12.004020
4.580000,0.526000,12.004020
4.580000,0.526000,12.004020
-6.000000,-5.092000,10.350061
-6.000000,-5.092000,10.350061
-6.000000,-5.092000,10.350061
-6.000000,-5.092000,10.350061
-6.000000,-5.092000,10.350061
2.144000,-1.998000,10.599373
2.144000,-1.998000,10.599373
2.144000,-1.998000,10.599373
2.144000,-1.998000,10.599373
2.144000,-1.998000,10.599373
-4.690000,4.148000,10.195691
-4.690000,4.148000,10.195691
-4.690000,4.148000,10.195691
-4.690000,4.148000,10.195691
-4.690000,4.148000,10.195691
-1.676000,0.626000,11.377020
-1.676000,0.626000,11.377020
-1.676000,0.626000,11.377020
-1.676000,0.626000,11.377020
-1.676000,0.626000,11.377020
1.894000,1.472000,12.727458
1.894000,1.472000,12.727458
1.894000,1.472000,12.727458
1.894000,1.472000,12.727458
1.894000,1.472000,12.727458
-2.656000,-3.290000,10.941780
-2.656000,-3.290000,10.941780
-2.656000,-3.290000,10.941780
-2.656000,-3.290000,10.941780
-2.656000,-3.290000,10.941780
-1.994000,-0.238000,8.622875
-1.994000,-0.238000,8.622875
-1.994000,-0.238000,8.622875
-1.994000,-0.238000,8.622875
-1.994000,-0.238000,8.622875
-5.804000,0.504000,13.991373
-5.804000,0.504000,13.991373
-5.804000,0.504000,13.991373
-5.804000,0.504000,13.991373
-5.804000,0.504000,13.991373
1.706000,5.918000,13.388894
1.706000,5.918000,13.388894
1.706000,5.918000,13.388894
1.706000,5.918000,13.388894
1.706000,5.918000,13.388894
-1.476000,5.952000,14.238621
-1.476000,5.952000,14.238621
-1.476000,5.952000,14.238621
-1.476000,5.952000,14.238621
-1.476000,5.952000,14.238621
-6.628000,-0.426000,9.584523
-6.628000,-0.426000,9.584523
-6.628000,-0.426000,9.584523
-6.628000,-0.426000,9.584523
-6.628000,-0.426000,9.584523
-3.860000,-3.240000,11.415143
-3.860000,-3.240000,11.415143
-3.860000,-3.240000,11.415143
-3.860000,-3.240000,11.415143
-3.860000,-3.240000,11.415143
0.852000,3.060000,9.959376
0.852000,3.060000,9.959376
0.852000,3.060000,9.959376
0.852000,3.060000,9.959376
0.852000,3.060000,9.959376
-4.648000,1.794000,12.593392
-4.648000,1.794000,12.593392
-4.648000,1.794000,12.593392
-4.648000,1.794000,12.593392
-4.648000,1.794000,12.593392
6.838000,1.036000,9.919900
6.838000,1.036000,9.919900
6.838000,1.036000,9.919900
6.838000,1.036000,9.919900
6.838000,1.036000,9.919900
1.604000,-0.164000,15.497017
1.604000,-0.164000,15.497017
1.604000,-0.164000,15.497017
1.604000,-0.164000,15.497017
1.604000,-0.164000,15.497017
3.828000,-5.422000,10.644459
3.828000,-5.422000,10.644459
3.828000,-5.422000,10.644459
3.828000,-5.422000,10.644459
3.828000,-5.422000,10.644459
5.806000,-4.472000,10.727480
5.806000,-4.472000,10.727480
5.806000,-4.472000,10.727480
5.806000,-4.472000,10.727480
5.806000,-4.472000,10.727480
5.766000,-2.776000,11.149702
5.766000,-2.776000,11.149702
5.766000,-2.776000,11.149702
5.766000,-2.776000,11.149702
5.766000,-2.776000,11.149702
4.092000,0.842000,10.818160
4.092000,0.842000,10.818160
4.092000,0.842000,10.818160
4.092000,0.842000,10.818160
4.092000,0.842000,10.818160
6.644000,-2.428000,9.136849
6.644000,-2.428000,9.136849
6.644000,-2.428000,9.136849
6.644000,-2.428000,9.136849
6.644000,-2.428000,9.136849
0.228000,1.816000,10.359844
0.228000,1.816000,10.359844
0.228000,1.816000,10.359844
0.228000,1.816000,10.359844
0.228000,1.816000,10.359844
-1.872000,-3.114000,9.465483
-1.872000,-3.114000,9.465483
-1.872000,-3.114000,9.465483
-1.872000,-3.114000,9.465483
-1.872000,-3.114000,9.465483
-3.188000,-4.844000,9.535833
-3.188000,-4.844000,9.535833
-3.188000,-4.844000,9.535833
-3.188000,-4.844000,9.535833
-3.188000,-4.844000,9.535833
-1.884000,-2.036000,9.489586
-1.884000,-2.036000,9.489586
-1.884000,-2.036000,9.489586
-1.884000,-2.036000,9.489586
-1.884000,-2.036000,9.489586
0.734000,3.760000,13.491109
0.734000,3.760000,13.491109
0.734000,3.760000,13.491109
0.734000,3.760000,13.491109
0.734000,3.760000,13.491109
-4.498000,-2.898000,11.526065
-4.498000,-2.898000,11.526065
-4.498000,-2.898000,11.526065
-4.498000,-2.898000,11.526065
-4.498000,-2.898000,11.526065
1.874000,6.048000,13.278070
1.874000,6.048000,13.278070
1.874000,6.048000,13.278070
1.874000,6.048000,13.278070
1.874000,6.048000,13.278070
6.254000,-6.656000,14.639679
6.254000,-6.656000,14.639679
6.254000,-6.656000,14.639679
6.254000,-6.656000,14.639679
6.254000,-6.656000,14.639679
2.854000,-1.594000,12.152580
2.854000,-1.594000,12.152580
2.854000,-1.594000,12.152580
2.854000,-1.594000,12.152580
2.854000,-1.594000,12.152580
0.924000,1.336000,13.061222
0.924000,1.336000,13.061222
0.924000,1.336000,13.061222
0.924000,1.336000,13.061222
0.924000,1.336000,13.061222
-2.164000,3.952000,11.099002
-2.164000,3.952000,11.099002
-2.164000,3.952000,11.099002
-2.164000,3.952000,11.099002
-2.164000,3.952000,11.099002
-5.748000,1.294000,14.089209
-5.748000,1.294000,14.089209
-5.748000,1.294000,14.089209
-5.748000,1.294000,14.089209
-5.748000,1.294000,14.089209
1.710000,-7.484000,14.589406
1.710000,-7.484000,14.589406
1.710000,-7.484000,14.589406
1.710000,-7.484000,14.589406
1.710000,-7.484000,14.589406
-0.972000,-1.324000,11.153707
-0.972000,-1.324000,11.153707
-0.972000,-1.324000,11.153707
-0.972000,-1.324000,11.153707
-0.972000,-1.324000,11.153707
-3.880000,0.086000,10.320426
-3.880000,0.086000,10.320426
-3.880000,0.086000,10.320426
-3.880000,0.086000,10.320426
-3.880000,0.086000,10.320426
-0.276000,1.074000,9.615226
-0.276000,1.074000,9.615226
-0.276000,1.074000,9.615226
-0.276000,1.074000,9.615226
-0.276000,1.074000,9.615226
2.896000,-6.016000,12.563444
2.896000,-6.016000,12.563444
2.896000,-6.016000,12.563444
2.896000,-6.016000,12.563444
2.896000,-6.016000,12.563444
-4.268000,5.262000,13.846807
-4.268000,5.262000,13.846807
-4.268000,5.262000,13.846807
-4.268000,5.262000,13.846807
-4.268000,5.262000,13.846807
-0.304000,5.892000,15.391582
-0.304000,5.892000,15.391582
-0.304000,5.892000,15.391582
-0.304000,5.892000,15.391582
-0.304000,5.892000,15.391582
0.688000,-3.888000,8.161907
0.688000,-3.888000,8.161907
0.688000,-3.888000,8.161907
0.688000,-3.888000,8.161907
0.688000,-3.888000,8.161907
1.404000,2.488000,11.594151
1.404000,2.488000,11.594151
1.404000,2.488000,11.594151
1.404000,2.488000,11.594151
1.404000,2.488000,11.594151
5.394000,4.862000,13.281133
5.394000,4.862000,13.281133
5.394000,4.862000,13.281133
5.394000,4.862000,13.281133
5.394000,4.862000,13.281133
0.776000,0.120000,12.515232
0.776000,0.120000,12.515232
0.776000,0.120000,12.515232
0.776000,0.120000,12.515232
0.776000,0.120000,12.515232
2.012000,5.732000,15.315203
2.012000,5.732000,15.315203
2.012000,5.732000,15.315203
2.012000,5.732000,15.315203
2.012000,5.732000,15.315203
-1.910000,-0.320000,8.248860
-1.910000,-0.320000,8.248860
-1.910000,-0.320000,8.248860
-1.910000,-0.320000,8.248860
-1.910000,-0.320000,8.248860
-4.306000,-7.768000,12.635460
-4.306000,-7.768000,12.635460
-4.306000,-7.768000,12.635460
-4.306000,-7.768000,12.635460
-4.306000,-7.768000,12.635460
4.392000,2.100000,11.184181
4.392000,2.100000,11.184181
4.392000,2.100000,11.184181
4.392000,2.100000,11.184181
4.392000,2.100000,11.184181
-5.204000,-3.982000,13.553306
-5.204000,-3.982000,13.553306
-5.204000,-3.982000,13.553306
-5.204000,-3.982000,13.553306
-5.204000,-3.982000,13.553306
1.600000,-5.290000,12.226842
1.600000,-5.290000,12.226842
1.600000,-5.290000,12.226842
1.600000,-5.290000,12.226842
1.600000,-5.290000,12.226842
-7.070000,3.726000,13.539012
-7.070000,3.726000,13.539012
-7.070000,3.726000,13.539012
-7.070000,3.726000,13.539012
-7.070000,3.726000,13.539012
-2.030000,6.616000,12.953561
-2.030000,6.616000,12.953561
-2.030000,6.616000,12.953561
-2.030000,6.616000,12.953561
-2.030000,6.616000,12.953561
-2.038000,1.464000,7.709986
-2.038000,1.464000,7.709986
-2.038000,1.464000,7.709986
-2.038000,1.464000,7.709986
-2.038000,1.464000,7.709986
-2.568000,2.354000,14.661963
-2.568000,2.354000,14.661963
-2.568000,2.354000,14.661963
-2.568000,2.354000,14.661963
-2.568000,2.354000,14.661963
8.358000,-1.602000,13.652425
8.358000,-1.602000,13.652425
8.358000,-1.602000,13.652425
8.358000,-1.602000,13.652425
8.358000,-1.602000,13.652425
-2.756000,5.522000,8.666302
-2.756000,5.522000,8.666302
-2.756000,5.522000,8.666302
-2.756000,5.522000,8.666302
-2.756000,5.522000,8.666302
3.712000,6.070000,13.291651
3.712000,6.070000,13.291651
3.712000,6.070000,13.291651
3.712000,6.070000,13.291651
3.712000,6.070000,13.291651
-1.416000,3.590000,12.009547
-1.416000,3.590000,12.009547
-1.416000,3.590000,12.009547
-1.416000,3.590000,12.009547
-1.416000,3.590000,12.009547
-2.264000,3.296000,12.535654
-2.264000,3.296000,12.535654
-2.264000,3.296000,12.535654
-2.264000,3.296000,12.535654
-2.264000,3.296000,12.535654
-7.434000,4.326000,12.271991
-7.434000,4.326000,12.271991
-7.434000,4.326000,12.271991
-7.434000,4.326000,12.271991
-7.434000,4.326000,12.271991
4.598000,4.690000,12.488811
4.598000,4.690000,12.488811
4.598000,4.690000,12.488811
4.598000,4.690000,12.488811
4.598000,4.690000,12.488811
-0.944000,1.414000,8.991683
-0.944000,1.414000,8.991683
-0.944000,1.414000,8.991683
-0.944000,1.414000,8.991683
-0.944000,1.414000,8.991683
2.920000,-1.208000,9.938669
2.920000,-1.208000,9.938669
2.920000,-1.208000,9.938669
2.920000,-1.208000,9.938669
2.920000,-1.208000,9.938669
0.960000,6.522000,12.999371
0.960000,6.522000,12.999371
0.960000,6.522000,12.999371
0.960000,6.522000,12.999371
0.960000,6.522000,12.999371
-9.070000,3.354000,13.734761
-9.070000,3.354000,13.734761
-9.070000,3.354000,13.734761
-9.070000,3.354000,13.734761
-9.070000,3.354000,13.734761
2.924000,-1.850000,12.758704
2.924000,-1.850000,12.758704
2.924000,-1.850000,12.758704
2.924000,-1.850000,12.758704
2.924000,-1.850000,12.758704
-1.266000,3.454000,11.418592
-1.266000,3.454000,11.418592
-1.266000,3.454000,11.418592
-1.266000,3.454000,11.418592
-1.266000,3.454000,11.418592
-7.406000,-1.418000,10.044573
-7.406000,-1.418000,10.044573
-7.406000,-1.418000,10.044573
-7.406000,-1.418000,10.044573
-7.406000,-1.418000,10.044573
-2.250000,-1.336000,13.203507
-2.250000,-1.336000,13.203507
-2.250000,-1.336000,13.203507
-2.250000,-1.336000,13.203507
-2.250000,-1.336000,13.203507
-3.586000,5.192000,9.953412
-3.586000,5.192000,9.953412
-3.586000,5.192000,9.953412
-3.586000,5.192000,9.953412
-3.586000,5.192000,9.953412
1.200000,-5.272000,8.488162
1.200000,-5.272000,8.488162
1.200000,-5.272000,8.488162
1.200000,-5.272000,8.488162
1.200000,-5.272000,8.488162
1.284000,-1.924000,13.164459
1.284000,-1.924000,13.164459
1.284000,-1.924000,13.164459
1.284000,-1.924000,13.164459
1.284000,-1.924000,13.164459
1.890000,3.962000,14.913248
1.890000,3.962000,14.913248
1.890000,3.962000,14.913248
1.890000,3.962000,14.913248
1.890000,3.962000,14.913248
-9.400000,1.840000,13.966053
-9.400000,1.840000,13.966053
-9.400000,1.840000,13.966053
-9.400000,1.840000,13.966053
-9.400000,1.840000,13.966053
-3.202000,-1.774000,14.435940
-3.202000,-1.774000,14.435940
-3.202000,-1.774000,14.435940
-3.202000,-1.774000,14.435940
-3.202000,-1.774000,14.435940
6.540000,6.490000,14.272914
6.540000,6.490000,14.272914
6.540000,6.490000,14.272914
6.540000,6.490000,14.272914
6.540000,6.490000,14.272914
-1.714000,2.904000,10.436373
-1.714000,2.904000,10.436373
-1.714000,2.904000,10.436373
-1.714000,2.904000,10.436373
-1.714000,2.904000,10.436373
4.172000,6.804000,12.567528
4.172000,6.804000,12.567528
4.172000,6.804000,12.567528
4.172000,6.804000,12.567528
4.172000,6.804000,12.567528
5.900000,10.170000,12.950120
5.900000,10.170000,12.950120
5.900000,10.170000,12.950120
5.900000,10.170000,12.950120
5.900000,10.170000,12.950120
-4.938000,-3.884000,11.602171
-4.938000,-3.884000,11.602171
-4.938000,-3.884000,11.602171
-4.938000,-3.884000,11.602171
-4.938000,-3.884000,11.602171
-3.542000,-3.858000,10.244391
-3.542000,-3.858000,10.244391
-3.542000,-3.858000,10.244391
-3.542000,-3.858000,10.244391
-3.542000,-3.858000,10.244391
4.604000,4.368000,14.303477
4.604000,4.368000,14.303477
4.604000,4.368000,14.303477
4.604000,4.368000,14.303477
4.604000,4.368000,14.303477
-4.718000,4.522000,8.370739
-4.718000,4.522000,8.370739
-4.718000,4.522000,8.370739
-4.718000,4.522000,8.370739
-4.718000,4.522000,8.370739
7.450000,3.230000,13.898489
7.450000,3.230000,13.898489
7.450000,3.230000,13.898489
7.450000,3.230000,13.898489
7.450000,3.230000,13.898489
-3.620000,4.090000,9.165655
-3.620000,4.090000,9.165655
-3.620000,4.090000,9.165655
-3.620000,4.090000,9.165655
-3.620000,4.090000,9.165655
1.062000,1.632000,11.596192
1.062000,1.632000,11.596192
1.062000,1.632000,11.596192
1.062000,1.632000,11.596192
1.062000,1.632000,11.596192
4.312000,3.150000,14.482641
4.312000,3.150000,14.482641
4.312000,3.150000,14.482641
4.312000,3.150000,14.482641
4.312000,3.150000,14.482641
3.212000,0.118000,15.273200
3.212000,0.118000,15.273200
3.212000,0.118000,15.273200
3.212000,0.118000,15.273200
3.212000,0.118000,15.273200
3.724000,-1.336000,11.066935
3.724000,-1.336000,11.066935
3.724000,-1.336000,11.066935
3.724000,-1.336000,11.066935
3.724000,-1.336000,11.066935
4.234000,2.004000,10.145661
4.234000,2.004000,10.145661
4.234000,2.004000,10.145661
4.234000,2.004000,10.145661
4.234000,2.004000,10.145661
-3.524000,2.502000,8.682086
-3.524000,2.502000,8.682086
-3.524000,2.502000,8.682086
-3.524000,2.502000,8.682086
-3.524000,2.502000,8.682086
-3.314000,2.410000,8.725632
-3.314000,2.410000,8.725632
-3.314000,2.410000,8.725632
-3.314000,2.410000,8.725632
-3.314000,2.410000,8.725632
1.036000,4.104000,12.301021
1.036000,4.104000,12.301021
1.036000,4.104000,12.301021
1.036000,4.104000,12.301021
1.036000,4.104000,12.301021
-0.544000,5.268000,12.297937
-0.544000,5.268000,12.297937
-0.544000,5.268000,12.297937
-0.544000,5.268000,12.297937
-0.544000,5.268000,12.297937
-1.384000,1.716000,9.863101
-1.384000,1.716000,9.863101
-1.384000,1.716000,9.863101
-1.384000,1.716000,9.863101
-1.384000,1.716000,9.863101
2.494000,1.400000,11.058607
2.494000,1.400000,11.058607
2.494000,1.400000,11.058607
2.494000,1.400000,11.058607
2.494000,1.400000,11.058607
2.192000,6.770000,14.287687
2.192000,6.770000,14.287687
2.192000,6.770000,14.287687
2.192000,6.770000,14.287687
2.192000,6.770000,14.287687
-5.502000,-1.326000,10.980464
-5.502000,-1.326000,10.980464
-5.502000,-1.326000,10.980464
-5.502000,-1.326000,10.980464
-5.502000,-1.326000,10.980464
4.348000,5.258000,13.424487
4.348000,5.258000,13.424487
4.348000,5.258000,13.424487
4.348000,5.258000,13.424487
4.348000,5.258000,13.424487
0.846000,1.452000,7.999839
0.846000,1.452000,7.999839
0.846000,1.452000,7.999839
0.846000,1.452000,7.999839
0.846000,1.452000,7.999839
-3.062000,2.142000,13.594080
-3.062000,2.142000,13.594080
-3.062000,2.142000,13.594080
-3.062000,2.142000,13.594080
-3.062000,2.142000,13.594080
-4.330000,10.008000,14.418539
-4.330000,10.008000,14.418539
-4.330000,10.008000,14.418539
-4.330000,10.008000,14.418539
-4.330000,10.008000,14.418539
-3.966000,5.702000,9.677309
-3.966000,5.702000,9.677309
-3.966000,5.702000,9.677309
-3.966000,5.702000,9.677309
-3.966000,5.702000,9.677309
-0.056000,-3.822000,10.451981
-0.056000,-3.822000,10.451981
-0.056000,-3.822000,10.451981
-0.056000,-3.822000,10.451981
-0.056000,-3.822000,10.451981
-3.602000,-7.582000,12.164467
-3.602000,-7.582000,12.164467
-3.602000,-7.582000,12.164467
-3.602000,-7.582000,12.164467
-3.602000,-7.582000,12.164467
0.230000,4.712000,12.718230
0.230000,4.712000,12.718230
0.230000,4.712000,12.718230
0.230000,4.712000,12.718230
0.230000,4.712000,12.718230
-4.396000,5.506000,13.980731
-4.396000,5.506000,13.980731
-4.396000,5.506000,13.980731
-4.396000,5.506000,13.980731
-4.396000,5.506000,13.980731
2.330000,0.116000,13.509345
2.330000,0.116000,13.509345
2.330000,0.116000,13.509345
2.330000,0.116000,13.509345
2.330000,0.116000,13.509345
0.754000,0.876000,10.320333
0.754000,0.876000,10.320333
0.754000,0.876000,10.320333
0.754000,0.876000,10.320333
0.754000,0.876000,10.320333
1.412000,-0.630000,9.160900
1.412000,-0.630000,9.160900
1.412000,-0.630000,9.160900
1.412000,-0.630000,9.160900
1.412000,-0.630000,9.160900
8.586000,2.054000,15.546051
8.586000,2.054000,15.546051
8.586000,2.054000,15.546051
8.586000,2.054000,15.546051
8.586000,2.054000,15.546051
3.364000,1.706000,13.282160
3.364000,1.706000,13.282160
3.364000,1.706000,13.282160
3.364000,1.706000,13.282160
3.364000,1.706000,13.282160
0.674000,4.724000,12.851455
0.674000,4.724000,12.851455
0.674000,4.724000,12.851455
0.674000,4.724000,12.851455
0.674000,4.724000,12.851455
2.222000,1.368000,9.045226
2.222000,1.368000,9.045226
2.222000,1.368000,9.045226
2.222000,1.368000,9.045226
2.222000,1.368000,9.045226
-8.348000,2.792000,15.089976
-8.348000,2.792000,15.089976
-8.348000,2.792000,15.089976
-8.348000,2.792000,15.089976
-8.348000,2.792000,15.089976
-1.038000,-5.058000,11.322386
-1.038000,-5.058000,11.322386
-1.038000,-5.058000,11.322386
-1.038000,-5.058000,11.322386
-1.038000,-5.058000,11.322386
5.430000,-0.282000,12.125934
5.430000,-0.282000,12.125934
5.430000,-0.282000,12.125934
